figure_id,accessory_id,group_id,release_context,is_original,is_shared,quantity_required,notes,match_key,variant_id
1,1,,retail,1,0,1,,,
1,2,,retail,1,0,1,,,
1,3,,retail,1,0,1,,,
2,1,,retail,1,0,1,,,
3,4,,retail,1,0,1,,,
3,13,,retailer_exclusive,1,0,1,,,
3,14,,retailer_exclusive,1,0,1,,,
3,28,,retailer_exclusive,1,0,1,,,
3,29,,retailer_exclusive,1,0,1,,,
4,5,,retail,1,0,1,,,
5,6,,retail,1,0,1,,,
5,18,,retail,1,0,1,,,
5,20,,retail,1,0,1,,,
6,1,,retail,1,0,1,,,
6,7,,retail,1,0,1,,,
6,8,,retail,1,0,1,,,
6,9,,retail,1,0,1,,,
7,10,,retail,1,0,1,,,
7,7,,retail,1,0,1,,,
8,1,,retail,1,0,1,,,
8,11,,retail,1,0,1,,,
8,12,,retail,1,0,1,,,
9,1,,retail,1,0,1,,,
9,7,,retail,1,0,1,,,
10,10,,retail,1,0,1,,,
10,13,,retail,1,0,1,,,
10,14,,retail,1,0,1,,,
11,15,,retail,1,0,1,,,
12,1,,retail,1,0,1,,,
12,7,,retail,1,0,1,,,
12,16,,retail,1,0,1,,,
12,17,,retail,1,0,1,,,
12,18,,retail,1,0,1,,,
12,19,,retail,1,0,1,,,
12,20,,retail,1,0,1,,,
13,21,,retail,1,0,1,,,
13,22,,retail,1,0,1,,,
14,23,,retail,1,0,1,,,
15,25,,retail,1,0,1,,,
15,21,,retail,1,0,1,,,
15,26,,retail,1,0,1,,,
16,25,,retail,1,0,1,,,
16,27,,retail,1,0,1,,,
16,28,,retail,1,0,1,,,
16,29,,retail,1,0,1,,,
17,30,,retail,1,0,1,,,
18,31,,retail,1,0,1,,,
18,32,,retail,1,0,1,,,
18,33,,retail,1,0,1,,,
19,1,,retail,1,0,1,,,
19,2,,retail,1,0,1,,,
19,3,,retail,1,0,1,,,
20,1,,retail,1,0,1,,,
21,4,,retail,1,0,1,,,
22,5,,retail,1,0,1,,,
23,6,,retail,1,0,1,,,
25,34,,retail,1,0,1,,,
25,35,,retail,1,0,1,,,
26,36,,retail,1,0,1,,,
26,37,,retail,1,0,1,,,
26,38,,retail,1,0,1,,,
27,39,13,retail,1,0,1,,A,
27,24,13,retail,1,0,1,,A,
27,40,13,retail,1,0,1,,B,
27,32,,retail,1,0,1,,,
27,41,14,retail,1,0,1,,A,
27,42,14,retail,1,0,1,,B,
27,43,,retail,1,0,1,,,
27,44,,bonus,1,0,1,,,
28,1,,retail,1,0,1,,,
28,7,,retail,1,0,1,,,
28,8,,retail,1,0,1,,,
28,9,,retail,1,0,1,,,
29,10,,retail,1,0,1,,,
29,7,,retail,1,0,1,,,
30,10,,retail,1,0,1,,,
30,7,,retail,1,0,1,,,
30,45,,retail,1,0,1,,,
30,46,,retail,1,0,1,,,
30,47,,retail,1,0,1,,,
31,1,,retail,1,0,1,,,
31,11,,retail,1,0,1,,,
31,12,,retail,1,0,1,,,
32,48,,retail,1,0,1,,,
33,49,,retail,1,0,1,,,
33,50,,retail,1,0,1,,,
35,1,,retail,1,0,1,,,
35,7,,retail,1,0,1,,,
36,51,,retail,1,0,1,,,
36,52,,retail,1,0,1,,,
37,10,,retail,1,0,1,,,
37,13,,retail,1,0,1,,,
37,14,,retail,1,0,1,,,
38,15,,retail,1,0,1,,,
39,1,,retail,1,0,1,,,
39,7,,retail,1,0,1,,,
39,16,,retail,1,0,1,,,
39,17,,retail,1,0,1,,,
39,18,,retail,1,0,1,,,
39,19,,retail,1,0,1,,,
39,20,,retail,1,0,1,,,
40,21,,retail,1,0,1,,,
40,22,,retail,1,0,1,,,
41,53,,retail,1,0,1,,,
41,54,,retail,1,0,1,,,
41,55,,retail,1,0,2,,,
41,56,,retail,1,0,2,,,
42,23,,retail,1,0,1,,,
43,24,,retail,1,0,1,,,
43,25,,retail,1,0,1,,,
43,21,,retail,1,0,1,,,
44,57,,retail,1,0,1,,,
44,58,,retail,1,0,1,,,
44,59,,retail,1,0,2,,,
45,60,,retail,1,0,1,,,
45,61,,retail,1,0,1,,,
45,62,,retail,1,0,3,,,
48,25,,retail,1,0,1,,,
48,27,,retail,1,0,1,,,
48,28,,retail,1,0,1,,,
48,29,,retail,1,0,1,,,
49,63,,retail,1,0,1,,,
49,64,,retail,1,0,1,,,
50,65,1,retail,1,0,1,,,
50,66,1,retail,1,0,1,,,
50,67,,retail,1,0,1,,,
50,68,,retail,1,0,1,,,
50,69,2,retail,1,0,1,,,
50,70,2,retail,1,0,1,,,
51,71,,retail,1,0,1,,,
52,5,,retail,1,0,1,,,
55,72,,retail,1,0,1,,,
55,73,,retail,1,0,1,,,
55,74,,retail,1,0,1,,,
55,75,,retail,1,0,1,,,
55,1796,,retail,1,0,1,,,
56,76,,retail,1,0,1,,,
56,77,,retail,1,0,1,,,
56,78,11,retail,1,0,1,,A,
56,79,11,retail,1,0,1,,B,
56,80,12,retail,1,0,1,,A,
56,81,12,retail,1,0,1,,B,
57,82,3,retail,1,0,1,,,
57,83,3,retail,1,0,1,,,
57,84,,retail,1,0,1,,,
57,85,,retail,1,0,1,,,
57,86,,retail,1,0,1,,,
57,87,,retail,1,0,1,,,
57,88,,retail,1,0,1,,,
58,89,15,retail,1,0,1,,A,
58,90,15,retail,1,0,1,,B,
58,91,16,retail,1,0,1,,A,
58,92,16,retail,1,0,1,,B,
59,93,4,retail,1,0,1,,,
59,94,4,retail,1,0,1,,,
59,95,,retail,1,0,1,,,
59,96,,retail,1,0,1,,,
59,97,5,retail,1,0,1,,,
59,98,5,retail,1,0,1,,,
60,39,,retail,1,0,1,,,
60,99,,retail,1,0,1,,,
60,100,,retail,1,0,1,,,
60,101,24,retail,1,0,1,,A,
60,102,24,retail,1,0,1,,B,
60,103,25,retail,1,0,1,,A,
60,104,25,retail,1,0,1,,B,
61,105,,retail,1,0,1,,,
61,106,,retail,1,0,1,,,
61,107,,retail,1,0,1,,,
61,108,,retail,1,0,1,,,
61,109,,retail,1,0,2,,,
61,110,,retail,1,0,2,,,
61,111,6,retail,1,0,1,,,
61,112,6,retail,1,0,1,,,
62,113,17,retail,1,0,1,,A,
62,114,17,retail,1,0,1,,B,
62,115,18,retail,1,0,1,,A,
62,116,18,retail,1,0,1,,B,
62,117,,retail,1,0,1,,,
62,118,,retail,1,0,1,,,
62,119,,retail,1,0,1,,,
65,125,8,retail,1,0,1,,,
65,126,8,retail,1,0,1,,,
65,127,,retail,1,0,1,,,
65,128,,retail,1,0,1,,,
66,129,,retail,1,0,1,,,
68,130,,retail,1,0,1,,,
68,131,,retail,1,0,1,,,
68,132,,retail,1,0,1,,,
68,133,,retail,1,0,1,,,
68,134,,retail,1,0,1,,,
68,135,,retail,1,0,1,,,
68,136,19,bonus,1,0,1,,A,
68,137,20,bonus,1,0,2,,A,
68,138,19,bonus,1,0,2,,B,
68,139,20,bonus,1,0,1,,B,
69,140,,retail,1,0,1,,,
69,141,,retail,1,0,1,,,
69,142,,retail,1,0,1,,,
69,1793,,retail,1,0,1,,,
70,143,,retail,1,0,1,,,
70,144,,retail,1,0,1,,,
70,145,,retail,1,0,1,,,
70,146,,retail,1,0,1,,,
70,147,,retail,1,0,2,,,
70,1796,,retail,1,0,1,,,
71,148,,retail,1,0,1,,,
71,149,,retail,1,0,1,,,
71,150,,retail,1,0,1,,,
71,151,,retail,1,0,1,,,
71,1793,,retail,1,0,1,,,
72,152,,retail,1,0,1,,,
72,153,,retail,1,0,1,,,
72,154,,retail,1,0,1,,,
73,155,,retail,1,0,1,,,
73,156,,retail,1,0,1,,,
73,157,,retail,1,0,1,,,
73,158,,retail,1,0,1,,,
74,159,,retail,1,0,1,,,
74,160,,retail,1,0,1,,,
75,161,10,retail,1,0,1,,,
75,162,10,retail,1,0,1,,,
75,163,10,retail,1,0,1,,,
75,164,,retail,1,0,1,,,
76,165,,retail,1,0,1,,,
76,166,,retail,1,0,1,,,
76,167,,retail,1,0,1,,,
77,168,,retail,1,0,1,,,
77,169,,retail,1,0,1,,,
77,170,,retail,1,0,1,,,
77,171,,retail,1,0,1,,,
77,172,,retail,1,0,2,,,
78,173,,retail,1,0,1,,,
78,174,,retail,1,0,1,,,
79,175,,retail,1,0,1,,,
79,176,,retail,1,0,1,,,
79,177,,retail,1,0,1,,,
79,178,,retail,1,0,1,,,
80,179,,retail,1,0,1,,,
81,180,,retail,1,0,1,,,
81,181,,retail,1,0,1,,,
82,182,,retail,1,0,1,,,
83,183,,retail,1,0,1,,,
83,184,,retail,1,0,1,,,
83,185,,retail,1,0,1,,,
84,186,,retail,1,0,1,,,
85,187,,retail,1,0,1,,,
85,189,,retail,1,0,1,,,
85,191,,retail,1,0,1,,,
86,193,,retail,1,0,1,,,
86,194,,retail,1,0,1,,,
86,195,,retail,1,0,1,,,
86,196,,retail,1,0,1,,,
86,1793,,retail,1,0,1,,,
87,197,,retail,1,0,1,,,
87,198,,retail,1,0,2,,,
87,199,,retail,1,0,1,,,
87,1796,,retail,1,0,1,,,
87,200,,retail,1,0,1,,,
87,201,,retail,1,0,1,,,
88,202,,retail,1,0,1,,,
88,203,,retail,1,0,1,,,
88,204,,retail,1,0,1,,,
88,205,,retail,1,0,1,,,
89,206,,retail,1,0,1,,,
89,207,,retail,1,0,1,,,
89,208,,retail,1,0,1,,,
89,209,,retail,1,0,2,,,
89,210,,retail,1,0,1,,,
89,211,,retail,1,0,1,,,
90,212,,retail,1,0,1,,,
90,213,,retail,1,0,1,,,
90,45,,retail,1,0,1,,,
90,214,,retail,1,0,1,,,
91,215,,retail,1,0,1,,,
91,216,,retail,1,0,1,,,
91,1793,,retail,1,0,1,,,
92,217,,retail,1,0,1,,,
92,218,,retail,1,0,1,,,
92,1796,,retail,1,0,1,,,
93,219,,retail,1,0,1,,,
93,220,,retail,1,0,1,,,
94,221,,retail,1,0,1,,,
94,222,,retail,1,0,1,,,
94,223,,retail,1,0,3,,,
94,224,,bonus,1,0,1,,,
95,217,,retail,1,0,1,,,
95,218,,retail,1,0,1,,,
95,1796,,retail,1,0,1,,,
96,225,9,retail,1,0,1,,,
96,226,9,retail,1,0,1,,,
97,227,,retail,1,0,1,,,
97,228,,retail,1,0,1,,,
97,229,,retail,1,0,1,,,
97,230,,retail,1,0,1,,,
97,231,,retail,1,0,1,,,
98,232,,retail,1,0,1,,,
98,233,,retail,1,0,1,,,
98,234,,retail,1,0,1,,,
99,235,,retail,1,0,1,,,
99,21,,retail,1,0,1,,,
99,236,,bonus,1,0,1,,,
101,237,,retail,1,0,1,,,
101,238,,retail,1,0,1,,,
101,239,,retail,1,0,1,,,
102,237,,retail,1,0,1,,,
102,238,,retail,1,0,1,,,
102,239,,retail,1,0,1,,,
102,236,,bonus,1,0,1,,,
103,240,,retail,1,0,1,,,
103,241,,retail,1,0,1,,,
103,242,,retail,1,0,1,,,
103,1793,,retail,1,0,1,,,
103,243,22,retail,1,0,1,,,
103,244,22,retail,1,0,1,,,
104,245,,retail,1,0,1,,,
104,246,,retail,1,0,1,,,
104,247,,retail,1,0,1,,,
105,248,,retail,1,0,1,,,
106,249,,retail,1,0,1,,,
106,250,,retail,1,0,1,,,
107,249,,retail,1,0,1,,,
107,250,,retail,1,0,1,,,
107,236,,bonus,1,0,1,,,
108,251,,retail,1,0,1,,,
108,252,,retail,1,0,1,,,
108,253,,retail,1,0,1,,,
108,254,,retail,1,0,1,,,
109,255,,retail,1,0,1,,,
110,256,,retail,1,0,1,,,
110,257,,retail,1,0,1,,,
110,258,,retail,1,0,1,,,
110,259,,retail,1,0,1,,,
111,260,,retail,1,0,1,,,
111,261,,retail,1,0,1,,,
111,262,,retail,1,0,1,,,
111,1793,,retail,1,0,1,,,
112,260,,retail,1,0,1,,,
112,261,,retail,1,0,1,,,
112,262,,retail,1,0,1,,,
112,1793,,retail,1,0,1,,,
112,236,,bonus,1,0,1,,,
113,263,,retail,1,0,1,,,
115,264,,retail,1,0,1,,,
115,265,,retail,1,0,1,,,
116,266,,retail,1,0,1,,,
116,267,,retail,1,0,1,,,
116,1793,,retail,1,0,1,,,
117,268,,retail,1,0,1,,,
117,269,,retail,1,0,1,,,
117,270,,retail,1,0,1,,,
117,271,23,retail,1,0,1,,,
117,272,23,retail,1,0,1,,,
117,273,23,retail,1,0,1,,,
117,274,23,retail,1,0,1,,,
117,275,23,retail,1,0,1,,,
118,276,,retail,1,0,1,,,
119,276,,retail,1,0,1,,,
122,277,,retail,1,0,1,,,
123,278,,retail,1,0,1,,,
123,279,,retail,1,0,1,,,
124,280,,retail,1,0,1,,,
124,281,,retail,1,0,1,,,
124,282,,retail,1,0,1,,,
124,283,,retail,1,0,1,,,
124,172,,retail,1,0,2,,,
125,280,,retail,1,0,1,,,
125,281,,retail,1,0,1,,,
125,282,,retail,1,0,1,,,
125,283,,retail,1,0,1,,,
125,172,,retail,1,0,2,,,
125,236,,bonus,1,0,1,,,
126,284,,retail,1,0,1,,,
126,285,,retail,1,0,1,,,
127,286,,retail,1,0,1,,,
127,287,,retail,1,0,1,,,
128,288,,retail,1,0,1,,,
128,289,,retail,1,0,1,,,
129,290,,retail,1,0,1,,,
129,291,,retail,1,0,1,,,
130,292,,retail,1,0,1,,,
130,293,,retail,1,0,1,,,
130,294,,retail,1,0,1,,,
130,295,,retail,1,0,1,,,
130,296,,retail,1,0,1,,,
131,297,,retail,1,0,1,,,
131,298,,retail,1,0,1,,,
132,299,,retail,1,0,1,,,109
132,300,,retail,1,0,1,,,
133,301,,retail,1,0,1,,,
133,302,,retail,1,0,1,,,
134,303,,retail,1,0,1,,,
134,304,,retail,1,0,1,,,
134,305,,retail,1,0,1,,,
135,306,,retail,1,0,1,,,
135,307,,retail,1,0,1,,,
135,308,,retail,1,0,1,,,
136,309,,retail,1,0,1,,,
136,310,,retail,1,0,1,,,
136,311,,retail,1,0,1,,,
136,312,,retail,1,0,1,,,
137,313,,retail,1,0,1,,,
138,314,,retail,1,0,1,,,
138,315,26,retail,1,0,1,,,
138,316,26,retail,1,0,1,,,
139,317,,retail,1,0,1,,,
139,318,,retail,1,0,1,,,
139,319,,retail,1,0,1,,,
139,320,,retail,1,0,1,,,
140,321,,retail,1,0,1,,,
140,322,,retail,1,0,1,,,
140,323,,retail,1,0,1,,,
140,324,,retail,1,0,2,,,
140,325,,retail,1,0,2,,,
140,1793,,retail,1,0,2,,,
141,326,,retail,1,0,1,,,
142,327,,retail,1,0,1,,,
142,328,,bonus,1,0,1,,,
143,329,,retail,1,0,1,,,
144,330,,retail,1,0,1,,,
144,331,,retail,1,0,1,,,
145,332,,retail,1,0,1,,,
145,333,,retail,1,0,2,,,
146,334,,retail,1,0,1,,,
146,335,,retail,1,0,2,,,
146,336,,retail,1,0,1,,,
147,337,,retail,1,0,1,,,
147,338,,retail,1,0,1,,,
148,339,,retail,1,0,1,,,
148,257,,retail,1,0,1,,,
148,340,,retail,1,0,1,,,
148,341,,retail,1,0,1,,,
148,342,,retail,1,0,1,,,
149,343,,retail,1,0,1,,,
149,344,,retail,1,0,1,,,
150,345,,retail,1,0,1,,,
150,346,,retail,1,0,1,,,
151,347,,retail,1,0,1,,,
151,348,,retail,1,0,1,,,
152,349,,retail,1,0,1,,,
152,350,,retail,1,0,1,,,
152,351,,retail,1,0,1,,,
152,352,,retail,1,0,1,,,
153,353,,retail,1,0,1,,,
153,354,,retail,1,0,1,,,
153,355,,retail,1,0,2,,,
154,356,,retail,1,0,1,,,
154,357,,retail,1,0,1,,,
154,358,,retail,1,0,1,,,
154,359,,retail,1,0,1,,,
154,360,,retail,1,0,1,,,
154,361,,retail,1,0,2,,,
154,362,,retail,1,0,2,,,
155,363,,retail,1,0,1,,,
155,364,,retail,1,0,1,,,
155,365,,retail,1,0,1,,,
156,366,,retail,1,0,1,,,
156,367,,retail,1,0,1,,,
157,368,,retail,1,0,1,,,
157,369,,retail,1,0,1,,,
157,370,,retail,1,0,1,,,
158,371,,retail,1,0,1,,,
158,372,,retail,1,0,1,,,
159,373,,retail,1,0,1,,,
160,374,,retail,1,0,1,,,
160,177,,retail,1,0,1,,,
160,375,,retail,1,0,1,,,
160,376,,retail,1,0,1,,,
160,377,,retail,1,0,1,,,
160,378,,retail,1,0,1,,,
160,379,,retail,1,0,1,,,
161,380,,retail,1,0,1,,,
162,381,,retail,1,0,1,,,
162,382,,retail,1,0,1,,,
163,384,,retail,1,0,1,,,
163,385,,retail,1,0,1,,,
164,386,,retail,1,0,1,,,
164,387,,retail,1,0,1,,,
164,388,,retail,1,0,1,,,
164,389,,retail,1,0,1,,,
164,390,,retail,1,0,1,,,
164,1793,,retail,1,0,2,,,
165,391,,retail,1,0,1,,,
166,392,,retail,1,0,1,,,
166,393,,retail,1,0,1,,,
166,394,,retail,1,0,1,,,
166,395,,retail,1,0,2,,,
167,396,,retail,1,0,1,,,
167,397,,retail,1,0,1,,,
168,398,,retail,1,0,1,,,
168,399,,retail,1,0,1,,,
168,400,,retail,1,0,1,,,
170,401,,retail,1,0,1,,,
170,402,,retail,1,0,1,,,
170,403,,retail,1,0,2,,,
170,404,,retail,1,0,2,,,
170,1791,,retail,1,0,1,,,
171,405,,retail,1,0,1,,,
171,406,,retail,1,0,1,,,
171,154,,retail,1,0,1,,,
172,407,,retail,1,0,1,,,
172,408,,retail,1,0,1,,,
172,409,,retail,1,0,2,,,
172,410,,retail,1,0,1,,,
172,411,,retail,1,0,1,,,
172,412,,retail,1,0,2,,,
172,413,,retail,1,0,2,,,
173,414,,retail,1,0,1,,,
173,415,,retail,1,0,1,,,
173,416,,retail,1,0,1,,,
173,417,,retail,1,0,1,,,
173,418,,retail,1,0,1,,,
174,419,,retail,1,0,1,,,
174,420,,retail,1,0,1,,,
174,421,,retail,1,0,1,,,
174,422,,retail,1,0,1,,,
175,423,,retail,1,0,1,,,
175,307,,retail,1,0,1,,,
175,308,,retail,1,0,1,,,
176,424,,retail,1,0,1,,,
177,48,,retail,1,0,1,,,
177,381,,retail,1,0,1,,,
177,23,,retail,1,0,1,,,
177,43,,retail,1,0,1,,,
178,425,,retail,1,0,1,,,
178,166,,retail,1,0,1,,,
178,167,,retail,1,0,1,,,
180,426,,retail,1,0,1,,,
180,427,,retail,1,0,1,,,
181,179,,retail,1,0,1,,,
182,428,,retail,1,0,1,,,
183,429,,retail,1,0,1,,,
183,430,,retail,1,0,1,,,
183,431,,retail,1,0,1,,,
184,432,,retail,1,0,1,,,
184,433,,retail,1,0,1,,,
184,434,,retail,1,0,1,,,
184,435,,retail,1,0,1,,,
184,436,,retail,1,0,1,,,
184,437,,retail,1,0,1,,,
184,1796,,retail,1,0,1,,,
185,438,,retail,1,0,1,,,
185,439,,retail,1,0,1,,,
185,440,,retail,1,0,1,,,
185,441,,retail,1,0,1,,,
185,442,,retail,1,0,2,,,
185,1791,,retail,1,0,1,,,
185,443,,retail,1,0,1,,,
186,444,,retail,1,0,1,,,
186,445,,retail,1,0,1,,,
186,446,,retail,1,0,1,,,
187,251,,retail,1,0,1,,,
187,447,,retail,1,0,1,,,
187,448,,retail,1,0,1,,,
187,449,,retail,1,0,1,,,
188,450,,retail,1,0,1,,,
188,451,,retail,1,0,1,,,
188,452,,retail,1,0,1,,,
188,453,,retail,1,0,1,,,
188,454,,retail,1,0,1,,,
189,455,,retail,1,0,1,,,
189,456,,retail,1,0,1,,,
189,319,,retail,1,0,1,,,
189,320,,retail,1,0,1,,,
190,457,,retail,1,0,1,,,
190,458,,retail,1,0,1,,,
190,459,,retail,1,0,1,,,
191,460,,retail,1,0,1,,,
192,461,,retail,1,0,1,,,
192,350,,retail,1,0,1,,,
192,462,,retail,1,0,1,,,
192,463,,retail,1,0,1,,,
193,356,,retail,1,0,1,,,
193,464,,retail,1,0,1,,,
193,358,,retail,1,0,1,,,
193,465,,retail,1,0,1,,,
193,466,,retail,1,0,1,,,
193,467,,retail,1,0,2,,,
193,468,,retail,1,0,2,,,
194,469,,retail,1,0,1,,,
194,470,,retail,1,0,1,,,
195,471,,retail,1,0,1,,,
195,472,,retail,1,0,1,,,
195,473,,retail,1,0,1,,,
196,474,,retail,1,0,1,,,
196,475,,retail,1,0,1,,,
196,476,,retail,1,0,1,,,
196,477,,retail,1,0,1,,,
197,478,,retail,1,0,1,,,
197,479,,retail,1,0,1,,,
197,480,,retail,1,0,1,,,
197,481,,retail,1,0,1,,,
197,482,,retail,1,0,1,,,
198,483,,retail,1,0,1,,,
198,484,,retail,1,0,1,,,
199,485,,retail,1,0,1,,,
200,486,,retail,1,0,1,,,
200,487,,retail,1,0,1,,,
200,488,,retail,1,0,1,,,
200,489,,retail,1,0,1,,,
202,490,,retail,1,0,1,,,
202,491,,retail,1,0,1,,,
202,492,,retail,1,0,1,,,
203,374,,retail,1,0,1,,,
203,177,,retail,1,0,1,,,
203,375,,retail,1,0,1,,,
203,493,,retail,1,0,1,,,
203,494,,retail,1,0,1,,,
203,495,,retail,1,0,1,,,
203,379,,retail,1,0,1,,,
204,496,,retail,1,0,1,,,
204,497,,retail,1,0,1,,,
204,498,,retail,1,0,1,,,
204,499,,retail,1,0,1,,,
204,500,,retail,1,0,1,,,
162,383,,retail,1,0,1,,,
206,501,,retail,1,0,1,,,
206,502,,retail,1,0,1,,,
206,503,,retail,1,0,1,,,
206,504,,retail,1,0,1,,,
207,505,,retail,1,0,1,,,
207,506,,retail,1,0,1,,,
207,507,,retail,1,0,1,,,
208,508,,retail,1,0,1,,,
208,509,,retail,1,0,1,,,
208,510,,retail,1,0,1,,,
208,1793,,retail,1,0,1,,,
209,511,,retail,1,0,1,,,
209,61,,retail,1,0,1,,,
209,512,,retail,1,0,3,,,
210,513,,retail,1,0,1,,,
210,393,,retail,1,0,1,,,
210,514,,retail,1,0,1,,,
210,515,,retail,1,0,2,,,
211,516,,retail,1,0,1,,,
211,517,,retail,1,0,1,,,
211,518,,retail,1,0,1,,,
211,519,,retail,1,0,1,,,
